ElectionYear,ElectionDate,StateAb,DivisionID,DivisionNm,Latitude,Longitude,PollingPlaceCount,CandidateName,PartyAb,PartyNm_clean,Elected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes,PrePollShare,Swing,Enrolment,Turnout,TurnoutPercentage,TurnoutSwing,TcpWinnerParty,TcpWinnerPartyAb,TcpMarginPct,InformalVotes,InformalPct,SwingZScore,SeatSafety
2013,2013-09-07,NSW,103,Banks,-33.962309460465114,151.07827987674418,43,Ross Richardson,KAP,Katter's Australian Party (KAP),False,414,27,1,59,52,553,0.107,0.65,101490,94249,92.87,0.17,Liberal Party,LP,3.66,0,0.0,0.05,Fairly Marginal (2-6%)
2013,2013-09-07,NSW,103,Banks,-33.962309460465114,151.07827987674418,43,Paul Spight,GRN,The Greens,False,3323,311,11,289,308,4242,0.068,-4.61,101490,94249,92.87,0.17,Liberal Party,LP,3.66,0,0.0,-1.178,Fairly Marginal (2-6%)
2013,2013-09-07,NSW,103,Banks,-33.962309460465114,151.07827987674418,43,Mark Falanga,CDP,Christian Democratic Party (Fred Nile Group),False,1608,118,9,99,149,1983,0.05,2.34,101490,94249,92.87,0.17,Liberal Party,LP,3.66,0,0.0,0.445,Fairly Marginal (2-6%)
2013,2013-09-07,NSW,103,Banks,-33.962309460465114,151.07827987674418,43,Robert Michael Haddad,DLP,Democratic Labour Party (DLP),False,339,49,1,41,40,470,0.087,0.55,101490,94249,92.87,0.17,Liberal Party,LP,3.66,0,0.0,0.027,Fairly Marginal (2-6%)
2013,2013-09-07,NSW,103,Banks,-33.962309460465114,151.07827987674418,43,David Coleman,LP,Liberal Party,True,33135,1419,116,1551,3678,39899,0.039,1.49,101490,94249,92.87,0.17,Liberal Party,LP,3.66,0,0.0,0.247,Fairly Marginal (2-6%)
2013,2013-09-07,NSW,103,Banks,-33.962309460465114,151.07827987674418,43,Informal Informal,,Informal,False,8225,474,42,299,334,9374,0.032,1.58,101490,94249,92.87,0.17,Liberal Party,LP,3.66,0,0.0,0.268,Fairly Marginal (2-6%)
2013,2013-09-07,NSW,104,Barton,-33.951678496226414,151.1297646509434,53,Edward Caruana,PUP,Palmer United Party,False,2572,197,16,207,122,3114,0.066,3.89,98663,90949,92.18,0.56,Liberal Party,LP,0.61,0,0.0,0.807,Marginal (<2%)
2013,2013-09-07,NSW,104,Barton,-33.951678496226414,151.1297646509434,53,Nickolas Varvaris,LP,Liberal Party,True,27926,1415,110,1512,2918,33881,0.045,1.68,98663,90949,92.18,0.56,Liberal Party,LP,0.61,0,0.0,0.291,Marginal (<2%)
2013,2013-09-07,NSW,104,Barton,-33.951678496226414,151.1297646509434,53,Michael Nagi,IND,Independent,False,2731,94,22,118,106,3071,0.038,3.84,98663,90949,92.18,0.56,Liberal Party,LP,0.61,0,0.0,0.796,Marginal (<2%)
2013,2013-09-07,NSW,104,Barton,-33.951678496226414,151.1297646509434,53,Perry Theo,ON,One Nation,False,525,47,8,47,59,686,0.069,0.86,98663,90949,92.18,0.56,Liberal Party,LP,0.61,0,0.0,0.1,Marginal (<2%)
2013,2013-09-07,NSW,104,Barton,-33.951678496226414,151.1297646509434,53,Steve Mcmahon,ALP,Australian Labor Party,False,27425,1326,130,1469,1995,32345,0.045,-8.05,98663,90949,92.18,0.56,Liberal Party,LP,0.61,0,0.0,-1.982,Marginal (<2%)
2013,2013-09-07,NSW,104,Barton,-33.951678496226414,151.1297646509434,53,Kylie Mary French,CDP,Christian Democratic Party (Fred Nile Group),False,1251,99,8,96,95,1549,0.062,1.94,98663,90949,92.18,0.56,Liberal Party,LP,0.61,0,0.0,0.352,Marginal (<2%)
2013,2013-09-07,NSW,104,Barton,-33.951678496226414,151.1297646509434,53,Jackie Brooker,GRN,The Greens,False,3701,351,27,351,358,4788,0.073,-4.87,98663,90949,92.18,0.56,Liberal Party,LP,0.61,0,0.0,-1.239,Marginal (<2%)
2013,2013-09-07,NSW,104,Barton,-33.951678496226414,151.1297646509434,53,Rodney Tim Wyse,KAP,Katter's Australian Party (KAP),False,458,45,1,22,41,567,0.039,0.71,98663,90949,92.18,0.56,Liberal Party,LP,0.61,0,0.0,0.065,Marginal (<2%)
2013,2013-09-07,NSW,104,Barton,-33.951678496226414,151.1297646509434,53,Informal Informal,,Informal,False,9866,427,50,274,331,10948,0.025,2.22,98663,90949,92.18,0.56,Liberal Party,LP,0.61,0,0.0,0.417,Marginal (<2%)
2013,2013-09-07,NSW,105,Bennelong,-33.800879981632654,151.10403748979593,49,Lindsay Peters,GRN,The Greens,False,5880,488,26,449,611,7454,0.06,0.47,102508,95722,93.38,-0.14,Liberal Party,LP,15.54,0,0.0,0.008,Safe (>10%)
2013,2013-09-07,NSW,105,Bennelong,-33.800879981632654,151.10403748979593,49,Jason Yat-Sen Li,ALP,Australian Labor Party,False,24041,962,89,1353,2281,28726,0.047,-4.67,102508,95722,93.38,-0.14,Liberal Party,LP,15.54,0,0.0,-1.192,Safe (>10%)
2013,2013-09-07,NSW,105,Bennelong,-33.800879981632654,151.10403748979593,49,Julie Worsley,CDP,Christian Democratic Party (Fred Nile Group),False,1780,68,7,99,181,2135,0.046,0.28,102508,95722,93.38,-0.14,Liberal Party,LP,15.54,0,0.0,-0.036,Safe (>10%)
2013,2013-09-07,NSW,105,Bennelong,-33.800879981632654,151.10403748979593,49,Robert James Marks,PUP,Palmer United Party,False,1287,93,4,83,122,1589,0.052,1.8,102508,95722,93.38,-0.14,Liberal Party,LP,15.54,0,0.0,0.319,Safe (>10%)
2013,2013-09-07,NSW,105,Bennelong,-33.800879981632654,151.10403748979593,49,Lachlan Patrick Mccaffrey,DLP,Democratic Labour Party (DLP),False,470,36,3,48,60,617,0.078,0.7,102508,95722,93.38,-0.14,Liberal Party,LP,15.54,0,0.0,0.062,Safe (>10%)
2013,2013-09-07,NSW,105,Bennelong,-33.800879981632654,151.10403748979593,49,John Alexander,LP,Liberal Party,True,38541,1488,96,1886,4896,46907,0.04,4.46,102508,95722,93.38,-0.14,Liberal Party,LP,15.54,0,0.0,0.94,Safe (>10%)
2013,2013-09-07,NSW,105,Bennelong,-33.800879981632654,151.10403748979593,49,John August,SPA,Secular Party of Australia,False,472,26,1,36,67,602,0.06,0.68,102508,95722,93.38,-0.14,Liberal Party,LP,15.54,0,0.0,0.058,Safe (>10%)
2013,2013-09-07,NSW,105,Bennelong,-33.800879981632654,151.10403748979593,49,Victor Waterson,AFN,Australia First Party,False,369,19,2,33,69,492,0.067,0.56,102508,95722,93.38,-0.14,Liberal Party,LP,15.54,0,0.0,0.029,Safe (>10%)
2013,2013-09-07,NSW,105,Bennelong,-33.800879981632654,151.10403748979593,49,Informal Informal,,Informal,False,6293,306,30,226,345,7200,0.031,0.15,102508,95722,93.38,-0.14,Liberal Party,LP,15.54,0,0.0,-0.066,Safe (>10%)
2013,2013-09-07,NSW,106,Berowra,-33.67973518775511,151.0726763265306,49,Mick Gallagher,IND,Independent,False,2707,243,2,129,293,3374,0.038,1.03,97000,91743,94.58,0.13,Liberal Party,LP,38.14,0,0.0,0.139,Safe (>10%)
2013,2013-09-07,NSW,106,Berowra,-33.67973518775511,151.0726763265306,49,Leighton Thew,CDP,Christian Democratic Party (Fred Nile Group),False,1798,117,0,63,157,2135,0.03,-0.28,97000,91743,94.58,0.13,Liberal Party,LP,38.14,0,0.0,-0.167,Safe (>10%)
2013,2013-09-07,NSW,106,Berowra,-33.67973518775511,151.0726763265306,49,John Storey,GRN,The Greens,False,7210,536,9,400,529,8684,0.046,-1.37,97000,91743,94.58,0.13,Liberal Party,LP,38.14,0,0.0,-0.421,Safe (>10%)
2013,2013-09-07,NSW,106,Berowra,-33.67973518775511,151.0726763265306,49,Deborah Smythe,SPP,Stable Population Party,False,399,37,1,15,40,492,0.03,0.57,97000,91743,94.58,0.13,Liberal Party,LP,38.14,0,0.0,0.032,Safe (>10%)
2013,2013-09-07,NSW,106,Berowra,-33.67973518775511,151.0726763265306,49,Philip Ruddock,LP,Liberal Party,True,44666,2347,53,1606,4564,53236,0.03,1.46,97000,91743,94.58,0.13,Liberal Party,LP,38.14,0,0.0,0.24,Safe (>10%)
2013,2013-09-07,NSW,106,Berowra,-33.67973518775511,151.0726763265306,49,Paul Frederick Graves,PUP,Palmer United Party,False,1987,145,4,64,124,2324,0.028,2.68,97000,91743,94.58,0.13,Liberal Party,LP,38.14,0,0.0,0.525,Safe (>10%)
2013,2013-09-07,NSW,106,Berowra,-33.67973518775511,151.0726763265306,49,Michael Joseph Stove,ALP,Australian Labor Party,False,13832,841,14,589,1126,16402,0.036,-3.12,97000,91743,94.58,0.13,Liberal Party,LP,38.14,0,0.0,-0.83,Safe (>10%)
2013,2013-09-07,NSW,106,Berowra,-33.67973518775511,151.0726763265306,49,Informal Informal,,Informal,False,4381,333,6,133,243,5096,0.026,0.96,97000,91743,94.58,0.13,Liberal Party,LP,38.14,0,0.0,0.123,Safe (>10%)
2013,2013-09-07,NSW,107,Blaxland,-33.88677688863636,151.01123742500002,44,Nafez Taleb,KAP,Katter's Australian Party (KAP),False,1527,183,22,93,96,1921,0.048,2.46,100261,90557,90.32,0.23,Australian Labor Party,ALP,22.86,0,0.0,0.473,Safe (>10%)
2013,2013-09-07,NSW,107,Blaxland,-33.88677688863636,151.01123742500002,44,Anthony Khouri,LP,Liberal Party,False,20949,1187,94,925,2424,25579,0.036,-0.58,100261,90557,90.32,0.23,Australian Labor Party,ALP,22.86,0,0.0,-0.237,Safe (>10%)
2013,2013-09-07,NSW,107,Blaxland,-33.88677688863636,151.01123742500002,44,Zali Burrows,PUP,Palmer United Party,False,1743,163,5,81,127,2119,0.038,2.71,100261,90557,90.32,0.23,Australian Labor Party,ALP,22.86,0,0.0,0.532,Safe (>10%)
2013,2013-09-07,NSW,107,Blaxland,-33.88677688863636,151.01123742500002,44,Jason Clare,ALP,Australian Labor Party,True,37451,1903,219,1347,2648,43568,0.031,4.75,100261,90557,90.32,0.23,Australian Labor Party,ALP,22.86,0,0.0,1.008,Safe (>10%)
2013,2013-09-07,NSW,107,Blaxland,-33.88677688863636,151.01123742500002,44,Juliat Nasr,CDP,Christian Democratic Party (Fred Nile Group),False,1354,149,8,80,166,1757,0.046,2.25,100261,90557,90.32,0.23,Australian Labor Party,ALP,22.86,0,0.0,0.424,Safe (>10%)
2013,2013-09-07,NSW,107,Blaxland,-33.88677688863636,151.01123742500002,44,John Ky,GRN,The Greens,False,1846,227,11,164,168,2416,0.068,-3.17,100261,90557,90.32,0.23,Australian Labor Party,ALP,22.86,0,0.0,-0.842,Safe (>10%)
2013,2013-09-07,NSW,107,Blaxland,-33.88677688863636,151.01123742500002,44,Boutros Zalloua,DLP,Democratic Labour Party (DLP),False,629,84,7,68,29,817,0.083,1.05,100261,90557,90.32,0.23,Australian Labor Party,ALP,22.86,0,0.0,0.144,Safe (>10%)
2013,2013-09-07,NSW,107,Blaxland,-33.88677688863636,151.01123742500002,44,Informal Informal,,Informal,False,11135,596,84,233,332,12380,0.019,-0.39,100261,90557,90.32,0.23,Australian Labor Party,ALP,22.86,0,0.0,-0.192,Safe (>10%)
2013,2013-09-07,NSW,108,Bradfield,-33.74708935531915,151.14642375106382,47,Blake Buchanan,PUP,Palmer United Party,False,1915,195,6,110,140,2366,0.046,2.67,100458,94085,93.66,0.26,Liberal Party,LP,41.56,0,0.0,0.522,Safe (>10%)
2013,2013-09-07,NSW,108,Bradfield,-33.74708935531915,151.14642375106382,47,Paul Harrold,DLP,Democratic Labour Party (DLP),False,776,73,2,71,70,992,0.072,1.12,100458,94085,93.66,0.26,Liberal Party,LP,41.56,0,0.0,0.16,Safe (>10%)
2013,2013-09-07,NSW,108,Bradfield,-33.74708935531915,151.14642375106382,47,John Archer,CDP,Christian Democratic Party (Fred Nile Group),False,1294,116,3,90,168,1671,0.054,1.88,100458,94085,93.66,0.26,Liberal Party,LP,41.56,0,0.0,0.338,Safe (>10%)
2013,2013-09-07,NSW,108,Bradfield,-33.74708935531915,151.14642375106382,47,Chris Haviland,ALP,Australian Labor Party,False,12037,852,16,733,1082,14720,0.05,-2.62,100458,94085,93.66,0.26,Liberal Party,LP,41.56,0,0.0,-0.713,Safe (>10%)
2013,2013-09-07,NSW,108,Bradfield,-33.74708935531915,151.14642375106382,47,Paul Fletcher,LP,Liberal Party,True,47869,2277,65,2090,5205,57506,0.036,0.39,100458,94085,93.66,0.26,Liberal Party,LP,41.56,0,0.0,-0.01,Safe (>10%)
2013,2013-09-07,NSW,108,Bradfield,-33.74708935531915,151.14642375106382,47,Pippa Mcinnes,GRN,The Greens,False,9380,770,17,499,763,11429,0.044,-3.45,100458,94085,93.66,0.26,Liberal Party,LP,41.56,0,0.0,-0.907,Safe (>10%)
2013,2013-09-07,NSW,108,Bradfield,-33.74708935531915,151.14642375106382,47,Informal Informal,,Informal,False,4677,284,9,159,272,5401,0.029,1.64,100458,94085,93.66,0.26,Liberal Party,LP,41.56,0,0.0,0.282,Safe (>10%)
2013,2013-09-07,NSW,109,Calare,-33.35680989489796,149.18917876734693,98,John Cobb,NP,National Party,True,47928,1238,105,1220,2159,52650,0.023,5.24,102038,97265,95.32,-0.02,National Party,NP,31.94,0,0.0,1.123,Safe (>10%)
2013,2013-09-07,NSW,109,Calare,-33.35680989489796,149.18917876734693,98,Billie Kirkland,KAP,Katter's Australian Party (KAP),False,1138,47,3,36,69,1293,0.028,1.42,102038,97265,95.32,-0.02,National Party,NP,31.94,0,0.0,0.23,Safe (>10%)
2013,2013-09-07,NSW,109,Calare,-33.35680989489796,149.18917876734693,98,Ian Scott Lyons,CDP,Christian Democratic Party (Fred Nile Group),False,1463,35,8,49,73,1628,0.03,-0.41,102038,97265,95.32,-0.02,National Party,NP,31.94,0,0.0,-0.197,Safe (>10%)
2013,2013-09-07,NSW,109,Calare,-33.35680989489796,149.18917876734693,98,Jess Jennings,ALP,Australian Labor Party,False,21136,655,41,518,835,23185,0.022,-3.66,102038,97265,95.32,-0.02,National Party,NP,31.94,0,0.0,-0.956,Safe (>10%)
2013,2013-09-07,NSW,109,Calare,-33.35680989489796,149.18917876734693,98,Macgregor Ross,IND,Independent,False,2113,105,6,77,87,2388,0.032,0.57,102038,97265,95.32,-0.02,National Party,NP,31.94,0,0.0,0.032,Safe (>10%)
2013,2013-09-07,NSW,109,Calare,-33.35680989489796,149.18917876734693,98,Brian Eric Cain,PUP,Palmer United Party,False,4032,109,11,115,89,4356,0.026,4.77,102038,97265,95.32,-0.02,National Party,NP,31.94,0,0.0,1.013,Safe (>10%)
2013,2013-09-07,NSW,109,Calare,-33.35680989489796,149.18917876734693,98,David Mallard,GRN,The Greens,False,3505,210,7,183,149,4054,0.045,-1.56,102038,97265,95.32,-0.02,National Party,NP,31.94,0,0.0,-0.466,Safe (>10%)
2013,2013-09-07,NSW,109,Calare,-33.35680989489796,149.18917876734693,98,Anthony Gerard Craig,DLP,Democratic Labour Party (DLP),False,659,35,3,22,40,759,0.029,0.83,102038,97265,95.32,-0.02,National Party,NP,31.94,0,0.0,0.093,Safe (>10%)
2013,2013-09-07,NSW,109,Calare,-33.35680989489796,149.18917876734693,98,Peter Schultze,AFN,Australia First Party,False,889,48,4,36,33,1010,0.036,1.11,102038,97265,95.32,-0.02,National Party,NP,31.94,0,0.0,0.158,Safe (>10%)
2013,2013-09-07,NSW,109,Calare,-33.35680989489796,149.18917876734693,98,Informal Informal,,Informal,False,5521,189,22,113,97,5942,0.019,1.18,102038,97265,95.32,-0.02,National Party,NP,31.94,0,0.0,0.174,Safe (>10%)
2013,2013-09-07,NSW,110,Charlton,-32.99195825483871,151.60975473870968,62,Pat Conroy,ALP,Australian Labor Party,True,34770,1596,159,706,2894,40125,0.018,-6.71,98551,93018,94.39,-0.09,Australian Labor Party,ALP,18.46,0,0.0,-1.669,Safe (>10%)
2013,2013-09-07,NSW,110,Charlton,-32.99195825483871,151.60975473870968,62,Kevin Baker,LP,Liberal Party,False,20847,976,53,679,2091,24646,0.028,-2.18,98551,93018,94.39,-0.09,Australian Labor Party,ALP,18.46,0,0.0,-0.611,Safe (>10%)
2013,2013-09-07,NSW,110,Charlton,-32.99195825483871,151.60975473870968,62,Steve Camilleri,CDP,Christian Democratic Party (Fred Nile Group),False,2270,91,1,59,250,2671,0.022,0.27,98551,93018,94.39,-0.09,Australian Labor Party,ALP,18.46,0,0.0,-0.038,Safe (>10%)
2013,2013-09-07,NSW,110,Charlton,-32.99195825483871,151.60975473870968,62,Dessie Kocher,GRN,The Greens,False,4966,309,30,158,357,5820,0.027,-2.09,98551,93018,94.39,-0.09,Australian Labor Party,ALP,18.46,0,0.0,-0.589,Safe (>10%)
2013,2013-09-07,NSW,110,Charlton,-32.99195825483871,151.60975473870968,62,Brian Burston,ON,One Nation,False,1865,90,4,43,264,2266,0.019,2.62,98551,93018,94.39,-0.09,Australian Labor Party,ALP,18.46,0,0.0,0.511,Safe (>10%)
2013,2013-09-07,NSW,110,Charlton,-32.99195825483871,151.60975473870968,62,Bronwyn Elizabeth Reid,PUP,Palmer United Party,False,8384,320,21,145,542,9412,0.015,10.89,98551,93018,94.39,-0.09,Australian Labor Party,ALP,18.46,0,0.0,2.442,Safe (>10%)
2013,2013-09-07,NSW,110,Charlton,-32.99195825483871,151.60975473870968,62,Trevor Anthoney,BTA,Bullet Train For Australia,False,1180,92,6,53,129,1460,0.036,1.69,98551,93018,94.39,-0.09,Australian Labor Party,ALP,18.46,0,0.0,0.293,Safe (>10%)
2013,2013-09-07,NSW,110,Charlton,-32.99195825483871,151.60975473870968,62,Informal Informal,,Informal,False,5935,268,23,90,302,6618,0.014,0.19,98551,93018,94.39,-0.09,Australian Labor Party,ALP,18.46,0,0.0,-0.057,Safe (>10%)
2013,2013-09-07,NSW,111,Chifley,-33.756138165116276,150.85659873488373,43,Ammar Khan,IND,Independent,False,1427,170,12,50,90,1749,0.029,2.13,102369,94991,92.79,0.1,Australian Labor Party,ALP,21.09,0,0.0,0.396,Safe (>10%)
2013,2013-09-07,NSW,111,Chifley,-33.756138165116276,150.85659873488373,43,Ed Husic,ALP,Australian Labor Party,True,37851,1628,167,872,2526,43044,0.02,0.72,102369,94991,92.79,0.1,Australian Labor Party,ALP,21.09,0,0.0,0.067,Safe (>10%)
2013,2013-09-07,NSW,111,Chifley,-33.756138165116276,150.85659873488373,43,Isabelle White,LP,Liberal Party,False,22697,1100,82,619,1981,26479,0.023,1.85,102369,94991,92.79,0.1,Australian Labor Party,ALP,21.09,0,0.0,0.331,Safe (>10%)
2013,2013-09-07,NSW,111,Chifley,-33.756138165116276,150.85659873488373,43,Michael Wright,DLP,Democratic Labour Party (DLP),False,631,80,2,45,52,810,0.056,0.98,102369,94991,92.79,0.1,Australian Labor Party,ALP,21.09,0,0.0,0.128,Safe (>10%)
2013,2013-09-07,NSW,111,Chifley,-33.756138165116276,150.85659873488373,43,Dave Vincent,CDP,Christian Democratic Party (Fred Nile Group),False,2471,115,6,71,199,2862,0.025,-1.58,102369,94991,92.79,0.1,Australian Labor Party,ALP,21.09,0,0.0,-0.47,Safe (>10%)
2013,2013-09-07,NSW,111,Chifley,-33.756138165116276,150.85659873488373,43,Alex Norwick,AFN,Australia First Party,False,315,27,1,15,38,396,0.038,-0.69,102369,94991,92.79,0.1,Australian Labor Party,ALP,21.09,0,0.0,-0.262,Safe (>10%)
2013,2013-09-07,NSW,111,Chifley,-33.756138165116276,150.85659873488373,43,Ben Hammond,GRN,The Greens,False,1789,187,9,75,138,2198,0.034,-5.76,102369,94991,92.79,0.1,Australian Labor Party,ALP,21.09,0,0.0,-1.447,Safe (>10%)
2013,2013-09-07,NSW,111,Chifley,-33.756138165116276,150.85659873488373,43,Elizabeth May Power,ON,One Nation,False,1085,92,8,30,187,1402,0.021,-0.27,102369,94991,92.79,0.1,Australian Labor Party,ALP,21.09,0,0.0,-0.164,Safe (>10%)
2013,2013-09-07,NSW,111,Chifley,-33.756138165116276,150.85659873488373,43,Christopher Ernest Buttel,PUP,Palmer United Party,False,2890,260,11,61,139,3361,0.018,4.08,102369,94991,92.79,0.1,Australian Labor Party,ALP,21.09,0,0.0,0.852,Safe (>10%)
2013,2013-09-07,NSW,111,Chifley,-33.756138165116276,150.85659873488373,43,Informal Informal,,Informal,False,11777,423,63,153,274,12690,0.012,2.2,102369,94991,92.79,0.1,Australian Labor Party,ALP,21.09,0,0.0,0.413,Safe (>10%)
2013,2013-09-07,NSW,112,Cook,-34.029903925,151.10542018863637,44,Peter William Scaysbrook,ALP,Australian Labor Party,False,19446,916,88,942,1458,22850,0.041,-4.05,104183,98112,94.17,-0.25,Liberal Party,LP,32.71,0,0.0,-1.047,Safe (>10%)
2013,2013-09-07,NSW,112,Cook,-34.029903925,151.10542018863637,44,Matthew Gary Palise,PUP,Palmer United Party,False,3234,225,11,145,150,3765,0.039,4.08,104183,98112,94.17,-0.25,Liberal Party,LP,32.71,0,0.0,0.852,Safe (>10%)
2013,2013-09-07,NSW,112,Cook,-34.029903925,151.10542018863637,44,Beth Smith,CDP,Christian Democratic Party (Fred Nile Group),False,1716,79,4,63,119,1981,0.032,0.23,104183,98112,94.17,-0.25,Liberal Party,LP,32.71,0,0.0,-0.048,Safe (>10%)
2013,2013-09-07,NSW,112,Cook,-34.029903925,151.10542018863637,44,Jim Saleam,AFN,Australia First Party,False,523,33,2,26,33,617,0.042,0.67,104183,98112,94.17,-0.25,Liberal Party,LP,32.71,0,0.0,0.055,Safe (>10%)
2013,2013-09-07,NSW,112,Cook,-34.029903925,151.10542018863637,44,Mithra Cox,GRN,The Greens,False,5089,366,21,290,292,6058,0.048,-1.17,104183,98112,94.17,-0.25,Liberal Party,LP,32.71,0,0.0,-0.375,Safe (>10%)
2013,2013-09-07,NSW,112,Cook,-34.029903925,151.10542018863637,44,Scott Morrison,LP,Liberal Party,True,48336,1652,149,1787,3783,55707,0.032,2.47,104183,98112,94.17,-0.25,Liberal Party,LP,32.71,0,0.0,0.476,Safe (>10%)
2013,2013-09-07,NSW,112,Cook,-34.029903925,151.10542018863637,44,Graeme Strang,IND,Independent,False,1012,81,2,98,128,1321,0.074,-0.32,104183,98112,94.17,-0.25,Liberal Party,LP,32.71,0,0.0,-0.176,Safe (>10%)
2013,2013-09-07,NSW,112,Cook,-34.029903925,151.10542018863637,44,Informal Informal,,Informal,False,5221,236,24,152,180,5813,0.026,0.11,104183,98112,94.17,-0.25,Liberal Party,LP,32.71,0,0.0,-0.076,Safe (>10%)
2013,2013-09-07,NSW,113,Cowper,-30.46232793974359,152.9685515397436,78,Carol Vernon,GRN,The Greens,False,9233,461,24,454,513,10685,0.042,3.28,97180,91191,93.84,-0.21,National Party,NP,23.42,0,0.0,0.665,Safe (>10%)
2013,2013-09-07,NSW,113,Cowper,-30.46232793974359,152.9685515397436,78,Bethany Mcalpine,CDP,Christian Democratic Party (Fred Nile Group),False,1986,66,0,68,104,2224,0.031,0.18,97180,91191,93.84,-0.21,National Party,NP,23.42,0,0.0,-0.059,Safe (>10%)
2013,2013-09-07,NSW,113,Cowper,-30.46232793974359,152.9685515397436,78,Luke Hartsuyker,NP,National Party,True,40704,1179,70,1366,2501,45820,0.03,2.28,97180,91191,93.84,-0.21,National Party,NP,23.42,0,0.0,0.431,Safe (>10%)
2013,2013-09-07,NSW,113,Cowper,-30.46232793974359,152.9685515397436,78,Rodney Norman Jeanneret,PUP,Palmer United Party,False,5126,200,10,214,189,5739,0.037,6.64,97180,91191,93.84,-0.21,National Party,NP,23.42,0,0.0,1.45,Safe (>10%)
2013,2013-09-07,NSW,113,Cowper,-30.46232793974359,152.9685515397436,78,Alfredo Navarro,ALP,Australian Labor Party,False,19644,612,57,618,979,21910,0.028,-2.45,97180,91191,93.84,-0.21,National Party,NP,23.42,0,0.0,-0.674,Safe (>10%)
2013,2013-09-07,NSW,113,Cowper,-30.46232793974359,152.9685515397436,78,Informal Informal,,Informal,False,4464,129,13,98,109,4813,0.02,0.95,97180,91191,93.84,-0.21,National Party,NP,23.42,0,0.0,0.121,Safe (>10%)
2013,2013-09-07,NSW,114,Cunningham,-34.33620230727273,150.92127530363638,55,Philip Clifford,LP,Liberal Party,False,25821,1035,45,1294,2490,30685,0.042,0.8,104092,97385,93.56,-0.21,Australian Labor Party,ALP,19.76,0,0.0,0.086,Safe (>10%)
2013,2013-09-07,NSW,114,Cunningham,-34.33620230727273,150.92127530363638,55,Christopher James Atlee,PUP,Palmer United Party,False,3654,182,9,219,189,4253,0.051,4.66,104092,97385,93.56,-0.21,Australian Labor Party,ALP,19.76,0,0.0,0.987,Safe (>10%)
2013,2013-09-07,NSW,114,Cunningham,-34.33620230727273,150.92127530363638,55,Helen Wilson,GRN,The Greens,False,9067,554,34,495,580,10730,0.046,-3.35,104092,97385,93.56,-0.21,Australian Labor Party,ALP,19.76,0,0.0,-0.884,Safe (>10%)
2013,2013-09-07,NSW,114,Cunningham,-34.33620230727273,150.92127530363638,55,Rob George,CDP,Christian Democratic Party (Fred Nile Group),False,1878,89,3,77,157,2204,0.035,2.42,104092,97385,93.56,-0.21,Australian Labor Party,ALP,19.76,0,0.0,0.464,Safe (>10%)
2013,2013-09-07,NSW,114,Cunningham,-34.33620230727273,150.92127530363638,55,Sharon Bird,ALP,Australian Labor Party,True,35706,1512,109,1494,2701,41522,0.036,-3.63,104092,97385,93.56,-0.21,Australian Labor Party,ALP,19.76,0,0.0,-0.949,Safe (>10%)
2013,2013-09-07,NSW,114,Cunningham,-34.33620230727273,150.92127530363638,55,John Leslie Bursill,KAP,Katter's Australian Party (KAP),False,680,54,0,55,97,886,0.062,0.97,104092,97385,93.56,-0.21,Australian Labor Party,ALP,19.76,0,0.0,0.125,Safe (>10%)
2013,2013-09-07,NSW,114,Cunningham,-34.33620230727273,150.92127530363638,55,John Flanagan,NCP,Non-Custodial Parents Party (Equal Parenting),False,735,58,6,40,58,897,0.045,-0.41,104092,97385,93.56,-0.21,Australian Labor Party,ALP,19.76,0,0.0,-0.197,Safe (>10%)
2013,2013-09-07,NSW,114,Cunningham,-34.33620230727273,150.92127530363638,55,Informal Informal,,Informal,False,5578,237,16,136,241,6208,0.022,0.69,104092,97385,93.56,-0.21,Australian Labor Party,ALP,19.76,0,0.0,0.06,Safe (>10%)
2013,2013-09-07,NSW,115,Dobell,-33.33796507894737,151.43500361929824,57,Greg Owen,CEC,Citizens Electoral Council,False,573,62,4,29,43,711,0.041,0.83,99239,93134,93.85,-0.17,Liberal Party,LP,1.35,0,0.0,0.093,Marginal (<2%)
2013,2013-09-07,NSW,115,Dobell,-33.33796507894737,151.43500361929824,57,Craig Thomson,IND,Independent,False,2960,176,12,79,217,3444,0.023,4.0,99239,93134,93.85,-0.17,Liberal Party,LP,1.35,0,0.0,0.833,Marginal (<2%)
2013,2013-09-07,NSW,115,Dobell,-33.33796507894737,151.43500361929824,57,Christian Kunde,BTA,Bullet Train For Australia,False,463,63,2,37,57,622,0.059,0.72,99239,93134,93.85,-0.17,Liberal Party,LP,1.35,0,0.0,0.067,Marginal (<2%)
2013,2013-09-07,NSW,115,Dobell,-33.33796507894737,151.43500361929824,57,Emma Mcbride,ALP,Australian Labor Party,False,26386,1203,88,596,1975,30248,0.02,-11.16,99239,93134,93.85,-0.17,Liberal Party,LP,1.35,0,0.0,-2.708,Marginal (<2%)
2013,2013-09-07,NSW,115,Dobell,-33.33796507894737,151.43500361929824,57,Nathan Bracken,IND,Independent,False,6113,291,16,139,531,7090,0.02,8.23,99239,93134,93.85,-0.17,Liberal Party,LP,1.35,0,0.0,1.821,Marginal (<2%)
